Q2211	Malmö	Q2211	1353-01-01	134
Q110312396	Nogersund övre	Q1799787	1925-01-01	0
Q110315712	Krokås nedre	Q1800120	1935-01-01	0
Q110315714	Krokås övre	Q1800120	1935-01-01	0
Q110316032	Norje nedre	Q1799944	1967-01-01	0
Q110316034	Norje övre	Q1799944	1967-01-01	0
Q110322918	Ronneby nedre	Q1799780	1886-01-01	0
Q33131920	Gräddö fyr	Q1551396	1961-01-01	0
Q38221022	Bönans nya fyr	Q2628760	1902-01-01	0
Q39793371	Simrishamns ledfyr	Q648536	1883-01-01	0
Q40407630	Valar fyr	Q1016057	1950-01-01	0
Q40463325	Hästholmens fyr	Q962516	1897-01-01	0
Q41709619	Skelleftehamns fyr	Q2491686	1913-01-01	0
Q41731855	Skellefte Oljehamn nedre	Q2491686	1913-01-01	0
Q41732075	Skellefte Oljehamn övre	Q2491686	1960-01-01	0
Q41732353	Tjuvkistan Röda nedre	Q2491686	1974-01-01	0
Q41732548	Tjuvkistan övre	Q2491686	1974-01-01	0
Q41733252	Bergskäret	Q616561	1893-01-01	0
Q41733451	Kåge-Prickgrund	Q616561	1937-01-01	0
Q41795285	Båtskärsnäs fyr	Q2509848	1949-01-01	0
Q41975552	Hönsäter Inre nedre	Q1014033	1938-01-01	0
Q41976031	Hönsäter Inre övre	Q1014033	1938-01-01	0
Q41976448	Hönsäter Yttre nedre	Q1014033	1938-01-01	0
Q41976905	Hönsäter Yttre övre	Q1014033	1938-01-01	0
Q41977241	Hönsäters Ränna	Q1014033	1938-01-01	0
Q42011610	Lambergshamnen	Q25457	1951-01-01	0
Q42022177	Mariestad nedre	Q948117	1904-01-01	0
Q42029099	Mariestad övre	Q948117	1904-01-01	0
Q42029445	Mariestad Inre nedre	Q948117	1904-01-01	0
Q42029707	Mariestad Inre övre	Q948117	1904-01-01	0
Q42044667	Otterbäcken nedre	Q1016332	1917-01-01	0
Q42045757	Otterbäcken övre	Q1016332	1896-01-01	0
Q42141635	Barsagrund	Q25748	1902-01-01	0
Q42293663	Grundsunds fyr	Q1018430	1933-01-01	0
Q42310261	Lerkils Angöring	Q2588229	1996-01-01	0
Q42313552	Varberg Östra nedre	Q21168	1935-01-01	0
Q42313668	Varberg Östra övre	Q21168	1935-01-01	0
Q42313677	Varberg Västra nedre	Q21168	1935-01-01	0
Q42313725	Varberg Västra övre	Q21168	1935-01-01	0
Q42313730	Varbergsrännan Gröna nedre	Q21168	1935-01-01	0
Q42313733	Varbergsrännan Gröna övre	Q21168	1935-01-01	0
Q42327275	Domstens fyr	Q2563810	1977-01-01	0
Q42562055	Simrishamn nedre	Q648536	1887-01-01	0
Q42562155	Simrishamn övre	Q648536	1887-01-01	0
Q43192016	Dalskär nedre	Q2570136	1953-01-01	0
Q43192264	Dalskär övre	Q2570136	1953-01-01	0
Q43194116	Färjestaden nedre	Q1478888	1929-01-01	0
Q43194399	Färjestaden övre	Q1478888	1929-01-01	0
Q64857774	Lilla Pater Noster	Q406556	1998-01-01	0
Q64952944	Smörkullen nedre	Q1016712	1916-01-01	0
Q64953504	Smörkullen övre	Q1016712	1915-01-01	0
Q109469531	Slite nedre	Q1495534	1951-01-01	0
Q109469532	Slite övre	Q1495534	1951-01-01	0
Q109661075	Tjuvkistan Gröna nedre	Q2491686	1974-01-01	0
Q109908036	Grebbestad övre	Q1544485	1952-01-01	0
Q109908037	Grebbestad nedre	Q1544485	1952-01-01	0
Q110279316	Torekovs Telekabel nedre	Q1013563	1943-01-01	0
Q110279318	Torekovs Telekabel övre	Q1013563	1943-01-01	0
Q110279798	Torekov nedre	Q1013563	1922-01-01	0
Q110279800	Torekov övre	Q1013563	1922-01-01	0
Q110281719	Mölle Hamn nedre	Q1599139	1961-01-01	0
Q110281720	Mölle Hamn övre	Q1599139	1961-01-01	0
Q110291079	MA Röd nedre	Q2211	1972-01-01	0
Q110291080	MA Röd övre	Q2211	1972-01-01	0
Q110291849	MA Gröna nedre	Q2211	1974-01-01	0
Q110424720	Järnverket nedre	Q27846	1998-01-01	0
Q110424722	Järnverket övre	Q27846	1998-01-01	0
Q110566790	Södrakanalen	Q26518	2001-01-01	0
Q110622328	Dombäcksö nedre	Q1639137	1930-01-01	0
Q110622329	Dombäcksö övre	Q1639137	1930-01-01	0
Q110622504	Husum Inre nedre	Q1639137	2009-01-01	0
Q110622505	Husum Inre övre	Q1639137	2009-01-01	0
Q110653361	Södertälje Södra	Q26518	1993-01-01	0
Q110728205	Södertälje Sluss norra	Q26518	1992-01-01	0
Q110728206	Södertälje Sluss södra	Q26518	1992-01-01	0
Q110772932	Hälsö Fiskehamn Västra nedre	Q1642019	1963-01-01	0
Q110772933	Hälsö Fiskehamn Västra övre	Q1642019	1963-01-01	0
Q110830329	Nyköpings Hamn nedre	Q54356	1951-01-01	0
Q110830330	Nyköpings Hamn övre	Q54356	1951-01-01	0
Q110888634	Marieborg nedre	Q25724	1964-01-01	0
Q110888635	Marieborg övre	Q25724	1964-01-01	0
Q110888956	Rossviken nedre	Q25724	1907-01-01	0
Q110888957	Rossviken övre	Q25724	1907-01-01	0
Q110979159	Stensö nedre	Q26345	1928-01-01	0
Q110979160	Stensö övre	Q26345	1928-01-01	0
Q110983497	Stensö Yttre nedre	Q26345	1977-01-01	0
Q110983498	Stensö Yttre övre	Q26345	1977-01-01	0
Q110983568	Stensö Inre nedre	Q26345	1977-01-01	0
Q110983569	Stensö Inre övre	Q26345	1977-01-01	0
Q110983661	Ängen nedre	Q26345	1936-01-01	0
Q110983662	Ängen övre	Q26345	1936-01-01	0
Q110983719	Långviken nedre	Q26345	1936-01-01	0
Q110983720	Långviken övre	Q26345	1936-01-01	0
Q111030535	Lasarettskajen nedre	Q25579	1936-01-01	0
Q111030536	Lasarettskajen övre	Q25579	1936-01-01	0
Q111478514	Forsmark nedre	Q1281247	1975-01-01	0
Q111478517	Forsmark övre	Q1281247	1975-01-01	0
Q111479354	Forsmarks hamn nedre	Q1281247	1978-01-01	0
Q111479355	Forsmarks hamn övre	Q1281247	1978-01-01	0
Q109860228	Ellesbo övre	Q287691	1915-01-01	0
Q109924275	Orrskär Östra	Q145648	1977-01-01	0
Q109924276	Orrskär Västra	Q145648	1977-01-01	0
Q110243135	Fisketången övre	Q594557	1942-01-01	0
Q110243136	Fisketången nedre	Q594557	1942-01-01	0
Q110247948	Lysekils Avmagnetisering Västra	Q602574	1961-01-01	0
Q110271570	Båstad nedre	Q1011844	1936-01-01	0
Q110271571	Båstad övre	Q1011844	1936-01-01	0
Q110304835	Baskemölla nedre	Q810260	1935-01-01	0
Q110304836	Baskemölla övre	Q810260	1935-01-01	0
Q110311640	Herrmans Heja nedre	Q898727	1977-01-01	0
Q110311641	Herrmans Heja övre	Q898727	1977-01-01	0
Q110401310	Mariefreds Båthamn	Q194359	1954-01-01	0
Q110489210	Åmål nedre	Q271082	1960-01-01	0
Q110489211	Åmål övre	Q271082	1960-01-01	0
Q110587313	Ljusne Södra nedre	Q145648	1977-01-01	0
Q110587317	Ljusne Södra övre	Q145648	1977-01-01	0
Q110588158	Ljusne Trålhamn nedre	Q145648	1977-01-01	0
Q110588159	Ljusne Trålhamn övre	Q145648	1977-01-01	0
Q110597515	Ullbacka nedre	Q746839	1900-01-01	0
Q110597516	Ullbacka övre	Q746839	1900-01-01	0
Q110636610	Lerskiten	Q1001939	1964-01-01	0
Q110686541	Bureå nedre	Q1010630	1932-01-01	0
Q110686542	Bureå övre	Q1010630	1932-01-01	0
Q110994242	Varvsrännan nedre	Q898727	1963-01-01	0
Q110994243	Varvsrännan övre	Q898727	1963-01-01	0
Q110995382	Sölvesborgsrännan Nr 6	Q898727	1963-01-01	0
Q110995384	Sölvesborgsrännan Nr 5	Q898727	1963-01-01	0
Q110995672	Innerhamnen nedre	Q898727	1963-01-01	0
Q110995674	Innerhamnen övre	Q898727	1963-01-01	0
Q111010033	Stathmos nedre	Q738338	1975-01-01	0
Q111010034	Stathmos övre	Q738338	1975-01-01	0
Q111188386	Söråker nedre	Q1022440	1937-01-01	0
Q111188387	Söråker övre	Q1022440	1937-01-01	0
Q39384949	Släggabåden	Q602574	1961-01-01	0
Q39387401	Stångholmens fyr	Q602574	1940-01-01	0
Q40319904	Tokenäsudde	Q905877	1893-01-01	0
Q40441088	Söderköpings fyr	Q984831	1916-01-01	0
Q40459870	Hjo Norra	Q429467	1897-01-01	0
Q40460470	Hjo Södra	Q429467	1897-01-01	0
Q40461336	Vadstena fyr	Q265682	1889-01-01	0
Q40525387	Borensbergs fyr	Q834832	1898-01-01	0
Q40550663	Skoghalls fyr	Q576644	1855-01-01	0
Q40985461	Köping nedre	Q174126	1900-01-01	0
Q40986746	Köping övre	Q174126	1900-01-01	0
Q41096305	Gränna fyr	Q194353	1898-01-01	0
Q41552334	Storgrytans fyr	Q145648	1943-01-01	0
Q41552482	Storstensharet	Q145648	1990-01-01	0
Q41800155	Berg nedre	Q163918	1904-01-01	0
Q41800204	Berg övre	Q163918	1904-01-01	0
Q42086680	Rödesund Norra Yttre	Q760222	1919-01-01	0
Q42087634	Rödesund Norra Inre	Q760222	1906-01-01	0
Q42088024	Rödesund Östra nedre	Q760222	1909-01-01	0
Q42088337	Rödesund Östra övre	Q760222	1909-01-01	0
Q42143839	Orrskär Mellersta	Q145648	1977-01-01	0
Q42144153	Orrskär övre	Q145648	1977-01-01	0
Q42150972	Söderhamn nedre	Q746839	1923-01-01	0
Q42152638	Söderhamn övre	Q746839	1923-01-01	0
Q42182243	Norrmjöle fyr	Q732164	1934-01-01	0
Q42182742	Hillskär nedre	Q388953	1965-01-01	0
Q42182852	Hillskär övre	Q388953	1965-01-01	0
Q42303918	Skärhamn övre	Q1026309	1943-01-01	0
Q42318557	Höganäs Ränna nedre	Q911875	1975-01-01	0
Q42318601	Höganäs Ränna övre	Q911875	1975-01-01	0
Q42375960	Lomma fyr	Q995369	1902-01-01	0
Q42662272	Åhus nedre	Q127419	1963-01-01	0
Q42662620	Åhus övre	Q127419	1963-01-01	0
Q42750413	Inre Redden nedre	Q898727	1963-01-01	0
Q42750570	Inre Redden övre	Q898727	1963-01-01	0
Q43188401	Degerhamn Södra nedre	Q1182859	1926-01-01	0
Q43189938	Degerhamn Södra övre	Q1182859	1926-01-01	0
Q43190649	Degerhamn nedre	Q1182859	1921-01-01	0
Q43191699	Degerhamn övre	Q1182859	1921-01-01	0
Q43230682	Borgholms inlopp nedre	Q893554	1874-01-01	0
Q43231456	Borgholms inlopp övre	Q893554	1874-01-01	0
Q43231489	Borgholms hamn nedre	Q893554	1899-01-01	0
Q43231504	Borgholms hamn övre	Q893554	1899-01-01	0
Q43370954	Byxelkrok nedre	Q905877	1936-01-01	0
Q43371006	Byxelkrok övre	Q905877	1989-01-01	0
Q109860225	Ellesbo nedre	Q287691	1915-01-01	0
Q33129615	Boo fyr	Q54752	1941-01-01	0
Q39291194	Mollösunds fyr	Q2349356	1930-01-01	0
Q40411787	Visby hamnfyr	Q54757	1867-01-01	0
Q41551655	Ryttarharet	Q2280716	1923-01-01	0
Q41551751	Norrsundet Inre	Q2280716	1925-01-01	0
Q41593653	Härnösands Hamn	Q3240427	1919-01-01	0
Q41708916	Örviken nedre	Q2262794	1965-01-01	0
Q41709144	Örviken övre	Q2262794	1965-01-01	0
Q41735390	Hamviken nedre	Q2121226	1966-01-01	0
Q41735513	Hamviken övre	Q2121226	1966-01-01	0
Q42104135	Norrtälje nedre	Q3588743	1938-01-01	0
Q42104548	Norrtälje övre	Q3588743	1938-01-01	0
Q42143029	Norrsundet nedre	Q2280716	1944-01-01	0
Q42143549	Norrsundet övre	Q2280716	1944-01-01	0
Q42144517	Brändskär nedre	Q2137536	1962-01-01	0
Q42144829	Brändskär övre	Q2137536	1962-01-01	0
Q42176125	Sprängsvikens fyr	Q10676633	1900-01-01	0
Q42314034	Lövstaviken yttre	Q54766	1995-01-01	0
Q42314042	Lövstaviken inre	Q54766	1995-01-01	0
Q42314052	Falkenberg Västra nedre	Q54766	1964-01-01	0
Q42314059	Falkenberg Västra övre	Q54766	1964-01-01	0
Q42316806	Ängelholm Norra	Q54755	1977-01-01	0
Q42316875	Ängelholm Södra	Q54755	1977-01-01	0
Q42318313	Nyhamnsläges fyr	Q10604680	1919-01-01	0
Q42324272	Lerbergets fyr	Q10559559	1892-01-01	0
Q42325447	Vikens fyr	Q2193830	1895-01-01	0
Q42350869	Gråens fyr	Q54352	1970-01-01	0
Q42428318	Klagshamn nedre	Q4993667	1916-01-01	0
Q42428403	Klagshamn övre	Q4993667	1916-01-01	0
Q42428560	Klagshamnsverket nedre	Q4993667	1973-01-01	0
Q42428673	Klagshamnsverket övre	Q4993667	1973-01-01	0
Q42428740	Sydgas nedre	Q4993667	1985-01-01	0
Q42429068	Sydgas övre	Q4993667	1985-01-01	0
Q42429136	Klagshamn Norra pir	Q4993667	2003-01-01	0
Q42429408	Klagshamn Södra pir	Q4993667	2003-01-01	0
Q42532769	Skillinge nedre	Q2265371	1960-01-01	0
Q42532850	Skillinge övre	Q2265371	1960-01-01	0
Q42788249	Kölö nedre	Q2160120	1968-01-01	0
Q42788421	Kölö övre	Q2160120	1968-01-01	0
Q42961756	Rönnfjärdsleden nedre	Q14934047	1940-01-01	0
Q42962093	Rönnfjärdsleden övre	Q14934047	1940-01-01	0
Q42962442	Garpaviken	Q14934047	1940-01-01	0
Q43177143	Böda fyr	Q4452104	1961-01-01	0
Q43177736	Grönhögen nedre	Q3296685	1959-01-01	0
Q43177954	Grönhögen övre	Q3296685	1959-01-01	0
Q64952307	Oxhagen nedre	Q2215986	1914-01-01	0
Q64952424	Oxhagen övre	Q2215986	1914-01-01	0
Q109931663	Furusunds fyr och lotsstation	Q10552209	1905-01-01	0
Q109996814	Visby Hamn Yttre	Q54757	1930-01-01	0
Q110243011	Gravarnes Fiskehamn övre	Q2295696	1950-01-01	0
Q110243012	Gravarnes Fiskehamn nedre	Q2295696	1950-01-01	0
Q110281127	Ängelholm nedre	Q54755	1955-01-01	0
Q110281130	Ängelholm övre	Q54755	1955-01-01	0
Q110288385	Råå Hamn	Q25411	1985-01-01	0
Q110300865	Smygehamn nedre	Q2295657	1924-01-01	0
Q110300869	Smygehamn övre	Q2295657	1924-01-01	0
Q110301055	Abbekås nedre	Q2199524	1983-01-01	0
Q110301056	Abbekås övre	Q2199524	1983-01-01	0
Q110312852	Hanö Pir	Q14945812	1982-01-01	0
Q110312958	Hanö Hamn nedre	Q14945812	1907-01-01	0
Q110312959	Hanö Hamn övre	Q14945812	1907-01-01	0
Q110313093	Hanö Kraftkabel nedre	Q14945812	1956-01-01	0
Q110313094	Hanö Kraftkabel övre	Q14945812	1956-01-01	0
Q110316830	Stilleryd nedre	Q2160120	1975-01-01	0
Q110316831	Stilleryd övre	Q2160120	1975-01-01	0
Q110385712	Påskallavik nedre	Q2443421	1980-01-01	0
Q110385713	Påskallavik övre	Q2443421	1980-01-01	0
Q110422214	Trebröderssund	Q54764	1971-01-01	0
Q110428623	Visby Hamn nedre	Q54757	1911-01-01	0
Q110428625	Visby Hamn övre	Q54757	1911-01-01	0
Q110492574	Norrtäljerännan Nr 1	Q3588743	1971-01-01	0
Q110492575	Norrtäljerännan Nr 2	Q3588743	1971-01-01	0
Q110492576	Norrtäljerännan Nr 3	Q3588743	1971-01-01	0
Q110712790	Kullavik nedre	Q4568251	1991-01-01	0
Q110712792	Kullavik övre	Q4568251	1991-01-01	0
Q110768662	Ulebergshamns fyr	Q4031840	2012-01-01	0
Q110821353	Limhamns Båthamn nedre	Q2211	1970-01-01	0
Q110821354	Limhamns Båthamn övre	Q2211	1970-01-01	0
Q110917573	Själsö Yttre nedre	Q2385495	1960-01-01	0
Q110917574	Själsö Yttre övre	Q2385495	1960-01-01	0
Q110917677	Själsö Inre nedre	Q2385495	1960-01-01	0
Q110917678	Själsö Inre övre	Q2385495	1960-01-01	0
Q110928873	Böda nedre	Q4452104	1906-01-01	0
Q110928874	Böda övre	Q4452104	1906-01-01	0
Q111016508	Baggen nedre	Q54752	1974-01-01	0
Q111016509	Baggen övre	Q54752	1974-01-01	0
Q111188121	Kronholmens fyr	Q3240427	2013-01-01	0
Q111283144	Långrör nedre	Q2137536	2009-01-01	0
Q111283146	Långrör övre	Q2137536	2009-01-01	0
Q111283147	Sandarne nedre	Q2137536	1957-01-01	0
Q111283148	Sandarne övre	Q2137536	1957-01-01	0
Q111452001	Norra Blåljusen nedre	Q2280716	2000-01-01	0
Q111452002	Norra Blåljusen övre	Q2280716	2000-01-01	0
Q39646801	Hälsö nedre	Q1642019	1884-01-01	0
Q39648786	Hälsö övre	Q1642019	1884-01-01	0
Q39728744	Halmstads vågbrytare	Q26521	1975-01-01	0
Q39731520	Glommens fyr	Q2792187	1918-01-01	0
Q39898764	Karlskrona övre	Q25789	1918-01-01	0
Q39926364	Hälleviks fyr	Q1641992	1922-01-01	0
Q40443748	Hundsten	Q54357	1929-01-01	0
Q41070669	Västerås fyr	Q25412	1883-01-01	0
Q42306710	Uddevalla nedre	Q27447	1942-01-01	0
Q42306719	Uddevalla övre	Q27447	1942-01-01	0
Q42313739	Varbergsrännan Röda nedre	Q21168	1935-01-01	0
Q42313746	Varbergsrännan Röda övre	Q21168	1935-01-01	0
Q42315021	Halmstad Västra nedre	Q26521	1943-01-01	0
Q42315167	Halmstad Västra övre	Q26521	1943-01-01	0
Q42315357	Halmstad Östra nedre	Q26521	1943-01-01	0
Q42316588	Halmstad Östra övre	Q26521	1943-01-01	0
Q42433619	Trelleborg Västra	Q26943	1974-01-01	0
Q42434501	Trelleborg Yttre Östra	Q26943	1974-01-01	0
Q42434621	Trelleborgsrännan nedre	Q26943	1909-01-01	0
Q42434701	Trelleborgsrännan övre	Q26943	1909-01-01	0
Q42750951	Hälleviks ledfyr	Q1641992	1892-01-01	0
Q43001014	Saltöhammar	Q25789	1948-01-01	0
Q43016696	Kofferdihamnen nedre	Q25789	1883-01-01	0
Q43019638	Kofferdihamnen övre	Q25789	1883-01-01	0
Q43146875	Torhamns fyr	Q2790766	1932-01-01	0
Q43193454	Kalmar nedre	Q26345	1888-01-01	0
Q43193823	Kalmar övre	Q26345	1888-01-01	0
Q47457701	Marinhamnen	Q1479259	1991-01-01	0
Q110262687	Källö-Knipplan nedre	Q2790726	1947-01-01	0
Q110262688	Källö-Knipplan övre	Q2790726	1947-01-01	0
Q110263268	Öckerö Fiskehamn nedre	Q1725770	1959-01-01	0
Q110263269	Öckerö Fiskehamn övre	Q1725770	1959-01-01	0
Q110271512	Halmstads Oljehamn nedre	Q26521	1961-01-01	0
Q110271513	Halmstads Oljehamn övre	Q26521	1961-01-01	0
Q110281997	Helsingborg Nr 1	Q25411	1922-01-01	0
Q110281998	Helsingborg Nr 2	Q25411	1922-01-01	0
Q110282000	Helsingborg Nr 3	Q25411	1922-01-01	0
Q110282001	Helsingborg Nr 4	Q25411	1920-01-01	0
Q110287968	Bulkhamnens Avloppsledning nedre	Q25411	1972-01-01	0
Q110287969	Bulkhamnens Avloppsledning övre	Q25411	1972-01-01	0
Q110288128	Helsingborgs Bulkhamn Gröna nedre	Q25411	1969-01-01	0
Q110288129	Helsingborgs Bulkhamn Gröna övre	Q25411	1969-01-01	0
Q110288277	Helsingborgs Bulkhamn Röda nedre	Q25411	1969-01-01	0
Q110288278	Helsingborgs Bulkhamn Röda övre	Q25411	1969-01-01	0
Q110324080	Vämöviken nedre	Q25789	1942-01-01	0
Q110324081	Vämöviken övre	Q25789	1942-01-01	0
Q110367699	Sandhamns Fiskehamn nedre	Q2790766	1956-01-01	0
Q110367700	Sandhamns Fiskehamn övre	Q2790766	1956-01-01	0
Q110377157	Mörbylånga nedre	Q1641531	1936-01-01	0
Q110377158	Mörbylånga övre	Q1641531	1936-01-01	0
Q110381815	Ängö nedre	Q26345	1963-01-01	0
Q110381817	Ängö övre	Q26345	1963-01-01	0
Q110382165	Kullö nedre	Q26345	1989-01-01	0
Q110382167	Kullö övre	Q26345	1989-01-01	0
Q110423422	Oxelösund övre	Q27846	2006-01-01	0
Q110423611	Oxelösunds Hamn nedre	Q27846	1886-01-01	0
Q110423612	Oxelösunds Hamn övre	Q27846	1886-01-01	0
Q110424332	Storbulkskajen nedre	Q27846	2006-01-01	0
Q110424333	Storbulkskajen övre	Q27846	2006-01-01	0
Q107587201	Kvarnparken	Q538915	1914-04-29	0
Q107444636	Östervångsparkens utegym	Q26943	2021-06-01	0
Q107656895	Campus Umeå Modul A, utegym	Q25579	2021-10-02	0
Q107656909	Campus Umeå Modul C, utegym	Q25579	2021-10-02	0
Q106518033	Föreningen för kvinnans politiska rösträtt i Bjärnum	Q2487489	1918-03-31	0
Q106518035	Föreningen för kvinnans politiska rösträtt i Eringsboda	Q955410	1910-10-09	0
Q106518036	Föreningen för kvinnans politiska rösträtt i Fors	Q2101993	1917-10-21	0
Q106518037	Föreningen för kvinnans politiska rösträtt i Forshaga	Q1303800	1910-04-08	0
Q106518038	Föreningen för kvinnans politiska rösträtt i Grästorp	Q1551485	1917-01-01	0
Q106518041	Föreningen för kvinnans politiska rösträtt i Järna	Q1456393	1913-12-14	0
Q106518042	Föreningen för kvinnans politiska rösträtt i Järva	Q10541986	1912-01-01	0
Q106518043	Föreningen för kvinnans politiska rösträtt i Kantorp	Q2882680	1913-01-01	0
Q106518044	Föreningen för kvinnans politiska rösträtt i Krylbo	Q2943699	1910-01-01	0
Q106518046	Föreningen för kvinnans politiska rösträtt i Landa	Q2380467	1912-02-29	0
Q106518047	Föreningen för kvinnans politiska rösträtt i Ljungsbro	Q2736142	1909-01-01	0
Q106518048	Föreningen för kvinnans politiska rösträtt i Muskossel	Q1013590	1911-01-01	0
Q106518049	Föreningen för kvinnans politiska rösträtt i Mörrum	Q600012	1910-01-01	0
Q106518050	Föreningen för kvinnans politiska rösträtt i Nettraby	Q2687722	1912-01-01	0
Q106518052	Föreningen för kvinnans politiska rösträtt i Skänninge	Q990083	1918-03-04	0
Q106518053	Föreningen för kvinnans politiska rösträtt i Skärblacka	Q1372181	1915-01-01	0
Q106518054	Föreningen för kvinnans politiska rösträtt i Slite	Q1495534	1912-01-01	0
Q106518055	Föreningen för kvinnans politiska rösträtt i Storå	Q261808	1917-04-24	0
Q106518056	Föreningen för kvinnans politiska rösträtt i Strömsnäs	Q3056196	1913-01-01	0
Q106518057	Föreningen för kvinnans politiska rösträtt i Torpshammar	Q2435554	1910-01-01	0
Q106518058	Föreningen för kvinnans politiska rösträtt i Trosa	Q994927	1913-01-01	0
Q106518061	Föreningen för kvinnans politiska rösträtt i Valbo	Q1786152	1912-01-01	0
Q106518062	Föreningen för kvinnans politiska rösträtt i Valla	Q2369967	1913-01-01	0
Q106518063	Föreningen för kvinnans politiska rösträtt i Vara	Q1754738	1911-01-01	0
Q106518065	Föreningen för kvinnans politiska rösträtt i Vindeln	Q1886324	1910-01-01	0
Q106518067	Föreningen för kvinnans politiska rösträtt i Vännäs	Q1272709	1910-01-01	0
Q106518068	Föreningen för kvinnans politiska rösträtt i Väse	Q3251047	1910-01-01	0
Q106518070	Föreningen för kvinnans politiska rösträtt i Åmmeberg	Q3179963	1916-03-31	0
Q106518071	Föreningen för kvinnans politiska rösträtt i Ånge	Q271096	1910-01-01	0
Q106518072	Föreningen för kvinnans politiska rösträtt i Östra Ryd	Q3284111	1917-04-08	0
Q106543105	Föreningen för kvinnans politiska rösträtt i Valdemarsvik	Q999317	1912-01-01	0
Q106543307	Föreningen för kvinnans politiska rösträtt i Leksand	Q1003260	1911-01-01	0
Q106543411	Föreningen för kvinnans politiska rösträtt i Vadstena	Q265682	1910-01-01	0
Q106545772	Föreningen för kvinnans politiska rösträtt i Uddeholm	Q1018454	1913-01-01	0
Q106546452	Föreningen för kvinnans politiska rösträtt i Kungsör	Q41992	1913-11-26	0
